value,count
"© 2017 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group. This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License (http://creativecommons.org/licenses/by-nc-nd/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited, and is not altered, transformed, or built upon in any way.",1
"© 2017 The Author(s). This is an open access article distributed under the terms of the Creative Commons Attribution License http://creativecommons.org/licenses/by/3.0/, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited. This permission does not cover any third party copyrighted material which may appear in the work requested. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 The Author(s). This is an open access article under the terms of the Creative Commons Attribution‐NonCommercial‐ShareAlike License, which permits use and distribution in any medium, provided the original work is properly cited, the use is non‐commercial and the content is offered under identical terms.",1
"© 2017 The Author(s). This is an open-access article distributed under the terms of the Creative Commons Attribution 4.0 International License (CC-BY 4.0), which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited. See http://creativecommons.org/licenses/by/4.0/",1
© 2017 The Author(s). This open access article is distributed under a Creative Commons Attribution (CC-BY) 4.0 license.,1
© 2017 The Author(s). Under a Creative Commons license.,1
"© 2017 The Authors
This work is licensed under the Creative Commons Attribution-NonCommercial 4.0 International License (CC BY-NC 4.0). http://creativecommons.org/licenses/by-nc/4.0 (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2017 The Authors.,1
"© 2017 The Authors.
Clinical  Case  Reports
published by John Wiley & Sons Ltd.
This is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and
distribution in any medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made",1
"© 2017 The Authors. Asia and the Pacific Policy Studies published by John Wiley & Sons Australia, Ltd and Crawford School of Public Policy at The Australian National University.

This is an open access article under the terms of the Creative Commons Attribution-NonCommercial License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited and is not used for commercial purposes. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 The Authors. Australasian Journal on Ageing published by John Wiley & Sons Australia, Ltd on behalf of AJA Inc.

This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited.",1
"© 2017 The Authors. Food Science & Nutrition published by Wiley Periodicals, Inc. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 The Authors. International Journal of Food Science & Technology published by John Wiley & Sons Ltd on behalf of Institute of Food, Science and Technology (IFSTTF)
This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 The Authors. Published by Elsevier B.V.
This is an open access article under the CC BY-NC-ND license (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2017 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY license (http://creativecommons.org/licenses/BY/4.0/).,1
© 2017 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,1
"© 2017 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license
(http://creativecommons.org/licenses/BY-NC-ND/4.0/).",1
© 2017 The Authors. Published by Elsevier Inc. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).,1
"© 2017 The Authors. Published by Elsevier Ltd on behalf of Australian College of Midwives. This is an open access article under the CC BY-NC-ND license (http://
creativecommons.org/licenses/by-nc-nd/4.0/).",1
© 2017 The Authors. This article is published with open access at Springerlink.com,1
© 2017 The New Zealand Journal of Public History,1
© 2017 The New Zealand Psychological Society. Used with permission.,1
© 2017 The Royal Society of New Zealand. All papers published Open Access under the CC BY-NC-ND 4.0 license.,1
"© 2017 The Society of Chinese Scholars on Exercise Physiology and Fitness. Published by Elsevier
(Singapore) Pte Ltd. This is an open access article under the CC BY-NC-ND license (http://
creativecommons.org/licenses/by-nc-nd/4.0/).",1
"© 2017 The author(s). This is an open access article distributed under the terms of the Creative
Commons Attribution 4.0 International (http://creativecommons.org/licenses/by/4.0/),
which permits unrestricted use, distribution, and reproduction in any medium, provided
the original work is properly cited.",1
"© 2017 Trienekens et al. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 Universiti Putra Malaysia Press (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 University of Pennsylvania School of Design (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 Wojtus et al. This is an
open-access article distributed under the terms
of the Creative Commons Attribution 4.0
International license.",1
"© 2017 Wood et al. This is an open access article under the terms of the Creative Commons Attribution
License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 World Academy of Science, Engineering and Technology.",1
"© 2017 Wu et al. This work is published and licensed by Dove Medical Press Limited. The full terms of this license are available at https://www.dovepress.com/terms.php and incorporate the Creative Commons Attribution – Non Commercial (unported, v3.0) License (http://creativecommons.org/licenses/by-nc/3.0/).

By accessing the work you hereby accept the Terms. Non-commercial uses of the work are permitted without any further permission from Dove Medical Press Limited, provided the work is properly attributed. For permission for commercial use of this work, please see paragraphs 4.2 and 5 of our Terms (https://www.dovepress.com/terms.php)",1
"© 2017 Zhang et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 by Melissa McMullan and Joanna Cobley (CC BY-NC [https://creativecommons.org/
licenses/by-nc/4.0/]).",1
© 2017 by The Society for Freshwater Science.,1
"© 2017 by authors and Scientific Research Publishing Inc.
This work is licensed under the Creative Commons Attribution International License (CC BY 4.0). http://creativecommons.org/licenses/by/4.0/ (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 by the Contemporary Science Association, New York.",1
"© 2017 by the Regents of the University of California. All rights reserved.
Please direct all requests for permission to photocopy or reproduce article content through the University of California Press’s Reprints and Permissions web
page, www.ucpress.edu/journals.php?p=reprints. DOI: https://doi.org/10.1525/cse.2017.000547 (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 by the Regents of the University of California. All rights reserved. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 by the author(s). Published here under license by the Resilience Alliance.
This article is under a Creative Commons Attribution-NonCommercial 4.0 International License. You may share and adapt the work for noncommercial purposes provided the original author and source are credited, you indicate whether any changes were made, and you include a link to the license. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 by the authors. Licensee MDPI, Basel, Switzerland. This article is an open access
article distributed under the terms and conditions of the Creative Commons Attribution
(CC BY) license (http://creativecommons.org/licenses/by/4.0 (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 by the authors. Licensee MDPI, Basel, Switzerland. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution
(CC BY) license (http://creativecommons.org/licenses/by/4.0/). (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 by the authors; licensee 2050Science Publishers, Christchurch, New Zealand. This is an open access article distributed under the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 by the authors; licensee Cogitatio (Lisbon, Portugal). This article is licensed under a Creative Commons Attribution 4.0 International License (CC BY). (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access
article distributed under the terms and conditions of the Creative Commons Attribution
(CC-BY) license (http://creativecommons.org/licenses/by/4.0/). (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2017 copyright is held by the authors.,1
© 2017 copyright with  the authors.,1
© 2017 copyright with the authors. This article is published under Create Commons Attribution 3.0 License.,1
© 2017 copyright with the authors. This article is published under Creative Commons Attribution License.,1
© 2017 copyright with the authors. This article is published under a Creative Commons license https://creativecommons.org/licenses/by-nc-sa/3.0/,1
"© 2017 copyright with the authors. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",1
© 2017 copyright with the presenter.,1
© 2017 copyrights with the authors.,1
© 2017 the author,1
© 2017 the author.,1
"© 2017 the authors; © illustrations, the images or other copyright owners, unless otherwise indicated as reproduced per GPL or Creative Commons (CC) licenses. Please see individual figure captions for licensing specifics for each image
. Scope is a non-profit publication with open access online.",1
"© 2017 – All rights reserved and published by The Architectural Science Association (ANZAScA), Australia",1
"© 2017, AIDIC Servizi S.r.l. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017, August. Institute for Economic and Social Research, Faculty of Economics and Business, Universitas Indonesia (LPEM-FEB UI). (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2017, Media Communications & Cultural Studies Association",1
© 2017. The American Astronomical Society.,1
© 2017. This manuscript version is made available under the CC-BY-NC-ND 4.0 license,1
© 2018 ANU Strategic and Defence Studies Centre.,1
"© 2018 American Society of Agricultural and Biological Engineers (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 American Society of Agricultural and Biological Engineers. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2018 Author(s).,1
© 2018 Authors & Digital Games Research Association DiGRA.,1
"© 2018 Authors. This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",1
"© 2018 Beaven, Kilduff and Cook. This is an open-access article distributed under the terms of the Creative Commons Attribution License (CC BY). The use, distribution or reproduction in other forums is permitted, provided the original author(s) and the copyright owner(s) are credited and that the original publication in this journal is cited, in accordance with accepted academic practice. No use, distribution or reproduction is permitted which does not comply with these terms.",1
"© 2018 Burri et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",1
© 2018 C. Malthus & J. Widin.,1
"© 2018 CERN (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 CERN. Published by IOP Publishing Ltd on behalf of Sissa Medialab. Original content from this work may be used under the terms of the Creative Commons Attribution 3.0 licence. Any further distribution of this work must maintain attribution to the author(s) and the title of the work, journal citation and DOI (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Casanovas et al. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Cognizant, LLC. All rights reserved. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2018 Copyright held by the owner/author(s).,1
"© 2018 Copyright held by the owner/author(s).
This is the author’s version of the work. It is posted here for your personal use. Not for redistribution. The definitive Version of Record was published in EICS ’18: EICS ’18: ACM SIGCHI Symposium on Engineering Interactive Computing Systems, June 19–22, 2018, Paris, France, https://doi.org/10.1145/3220134.3220148.",1
© 2018 Copyright is held by the authors.,1
© 2018 Copyright with the author.,1
© 2018 Copyright with the authors.,1
"© 2018 Cowie and Khoo. This is an open-access article distributed under the terms of the Creative Commons Attribution License (CC BY). The use, distribution or reproduction in other forums is permitted, provided the original author(s) and the copyright owner are credited and that the original publication in this journal is cited, in accordance with accepted academic practice. No use, distribution or reproduction is permitted which does not comply with these terms.",1
"© 2018 Cyriac et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Dignam et al. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Duncan et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",1
"© 2018 Elsevier B.V. All rights reserved. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Elsevier GmbH. All rights reserved. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Elsevier Ltd. All rights reserved (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2018 European Council for an Energy Efficient Economy. All Rights Reserved. Used with permission.,1
"© 2018 Farida Kachapova. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",1
"© 2018 Gao et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",1
"© 2018 Hendrickson et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",1
"© 2018 IEEE. Personal use of this material is permitted. However, permission to reprint/republish this material for advertising or promotional purposes or for creating new collective works for resale or redistribution to servers or lists, or to reuse any copyrighted component of this work in other works must be obtained from the IEEE.",1
"© 2018 IEEE. Personal use of this material is permitted. Permission from IEEE must be obtained for all other uses, in any current or future media, including reprinting/republishing this material for advertising or promotional purposes, creating new collective works, for resale or redistribution to servers or lists, or reuse of any copyrighted component of this work in other works.",1
"© 2018 IEEE. This is the author's version of the work. Personal use of this material is permitted. However, permission to reprint/republish this material for advertising or promotional purposes or for creating new collective works for resale or redistribution to servers or lists, or to reuse any copyrighted component of this work in other works must be obtained from the IEEE.",1
"© 2018 IEEE.This is an author’s accepted version. Personal use of this material is permitted. However, permission to reprint/republish this material for advertising or promotional purposes or for creating new collective works for resale or redistribution to servers or lists, or to reuse any copyrighted component of this work in other works must be obtained from the IEEE.",1
© 2018 IFAC,1
© 2018 IJCSI.,1
"© 2018 Intellect Ltd (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2018 International Institute of Refrigeration. Used with permission.,1
© 2018 International Mire Conservation Group and International Peatland Society,1
© 2018 International Review of Finance Ltd. This is the author's accepted version.,1
"© 2018 John Wiley & Sons Ltd (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2018 Journal of Environmental Education Research,1
© 2018 Kate Mackness,1
"© 2018 King D, et al. This is an open access article distributed under the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.",1
© 2018 Knowledge Cultures.,1
"© 2018 Kurenbach et al. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Lincoln University. Brain and Behavior published by Wiley Periodicals, Inc. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Liu et al. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Lorimer et al.
Licence
This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, reproduction and adaptation in any medium and for any purpose provided that it is properly attributed. For attribution, the original author(s), title, publication source (PeerJ) and either DOI or URL of the article must be cited.",1
"© 2018 Malekar et al (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 McKinnon, Glare, Ridgway, Mendoza-Mendoza, Holyoake, Godsoe and Bufford. This is an open-access article distributed under the terms of the Creative Commons Attribution License (CC BY). The use, distribution or reproduction in other forums is permitted, provided the original author(s) and the copyright owner are credited and that the original publication in this journal is cited, in accordance with accepted academic practice. No use, distribution or reproduction is permitted which does not comply with these terms. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Naturalis Biodiversity Center
You are free to share - to copy, distribute and transmit the work, under the following conditions:
Attribution: You must attribute the work in the manner specified by the author or licensor (but not in any way that suggests that they endorse you or your use of the work).
Non-commercial: You may not use this work for commercial purposes.
No derivative works: You may not alter, transform, or build upon this work.
For any reuse or distribution, you must make clear to others the license terms of this work, which can be found at http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode. Any of the above conditions can be
waived if you get permission from the copyright holder. Nothing in this license impairs or restricts the author’s moral rights.",1
"© 2018 Neumann et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and build upon your work non-commercially.",1
© 2018 New Zealand Association of Science Educators. Used with permission.,1
© 2018 New Zealand Ecological Society. Used with permission.,1
"© 2018 New Zealand Plant Protection Society (Inc.)  www.nzpps.org (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 New Zealand Plant Protection Society (Inc.) www.nzpps.org Refer to http://www.nzpps.org/terms_of_use.html (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 New Zealand Plant Protection Society. All rights reserved. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Nogueira-Lopez, Greenwood, Middleditch, Winefield, Eaton, Steyaert and Mendoza-Mendoza. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Overmayer licensee JSC. This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/3.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.",1
"© 2018 O’Donnell et al. This work is published and licensed by Dove Medical Press Limited. The full terms of this license are available at https://www.dovepress.com/terms.php and incorporate the Creative Commons Attribution – Non Commercial (unported, v3.0) License (http://creativecommons.org/licenses/by-nc/3.0/). By accessing the work you hereby accept the Terms. Non-commercial uses of the work are permitted without any further permission from Dove Medical Press Limited, provided the work is properly attributed. For permission for commercial use of this work, please see paragraphs 4.2 and 5 of our Terms (https://www.dovepress.com/terms.php).",1
"© 2018 PVJ. All rights reserved (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Pauchard et al. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Perezgonzalez, Frías-Navarro and Pascual-Llobell. This is an open-access article distributed under the terms of the Creative Commons Attribution License (CC BY). The use, distribution or reproduction in other forums is permitted, provided the original author(s) and the copyright owner are credited and that the original publication in this journal is cited, in accordance with accepted academic practice. No use, distribution or reproduction is permitted which does not comply with these terms.",1
© 2018 Popular Culture Association of Australia and New Zealand.,1
© 2018 Published by Elsevier Inc. This is an open access article under the CC BY license.,1
"© 2018 Published by Elsevier Ltd on behalf of CAUTHE - Council for Australasian Tourism And Hospitality Education (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Purwins and Schulze-Ehlers (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Rapley, Prickett, Dalrymple-Alford and Espiner. This is an open-access article distributed under the terms of the Creative Commons Attribution License (CC BY). The use, distribution or reproduction in other forums is permitted, provided the original author(s) and the copyright owner(s) are credited and that the original publication in this journal is cited, in accordance with accepted academic practice. No use, distribution or reproduction is permitted which does not comply with these terms.",1
"© 2018 Riveros-Iregui et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",1
"© 2018 Rostás et al. Distributed under Creative Commons CC-BY 4.0 (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2018 Sherrie Lee.This article is distributed under the terms of the Creative commons license: https://creativecommons.org/licenses/by-nc-sa/3.0/,1
© 2018 Social Science Press. Used with permission.,1
© 2018 Société Francaise pour le Droit de ‎l’Environnement. Used with permission.,1
"© 2018 Springer International Publishing AG, part of Springer Nature 2018.This is the author's accepted version. The final publication is available at Springer via dx.doi.org/10.1007/978-3-319-76575-4_8",1
© 2018 Springer Nature Switzerland AG.This is the author's accepted version. The final publication is available at Springer via dx.doi.org/10.1007/978-3-030-04771-9_20,1
© 2018 Springer US. This is the author's accepted version. The final publication is available at Springer via dx.doi.org/10.1007/s00233-018-9917-6.,1
© 2018 Springer-Verlag GmbH Germany.This is the author's accepted version. The final publication is available at Springer via dx.doi.org/10.1007/s00300-017-2198-9,1
"© 2018 Sykes et al. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 The American Society of Gene and Cell Therapy. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2018 The Author,1
"© 2018 The Author(s). (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 The Author(s). Licensee InTech. This chapter is distributed under the terms of the Creative Commons
Attribution License (http://creativecommons.org/licenses/by/3.0), which permits unrestricted use,
distribution, and reproduction in any medium, provided the original work is properly cited",1
"© 2018 The Author(s). Open Access This article is distributed under the terms of the Creative Commons Attribution 4.0 International License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made. The Creative Commons Public Domain Dedication waiver (http://creativecommons.org/publicdomain/zero/1.0/) applies to the data made available in this article, unless otherwise stated. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 The Author(s). Published by Elsevier Ltd. This is an Open Access article under the CC BY 4.0
license.",1
"© 2018 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group
This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/
licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.",1
"© 2018 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group
This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License (http://creativecommons.org/licenses/by-nc-nd/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited, and is not altered, transformed, or built upon in any way.",1
"© 2018 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.
This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.",1
"© 2018 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group. This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License (http://creativecommons.org/licenses/by-nc-nd/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited, and is not altered, transformed, or built upon in any way. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 The Authors (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2018 The Authors.,1
"© 2018 The Authors. Ecology and Evolution published by John Wiley & Sons Ltd.

This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited.",1
"© 2018 The Authors. Food Science & Nutrition published by Wiley Periodicals, Inc. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 The Authors. Journal of Medical Radiation Sciences published by John Wiley & Sons Australia, Ltd on behalf of Australian Society of Medical Imaging and Radiation Therapy and New Zealand Institute of Medical Radiation Technology

This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited.",1
"© 2018 The Authors. Limnology and Oceanography: Methods published by Wiley Periodicals, Inc. on behalf of Association for the Sciences of Limnology and Oceanography.

This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited.",1
© 2018 The Authors. Methods in Ecology and Evolution © 2018 British Ecological Society,1
"© 2018 The Authors. MicrobiologyOpen published by John Wiley & Sons Ltd. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 The Authors. Published by Elsevier B.V. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2018 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY license (http://creativecommons.org/licenses/BY/4.0/).,1
© 2018 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY license (http://creativecommons.org/licenses/BY/4.0/).T,1
"© 2018 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license
(http://creativecommons.org/licenses/BY-NC-ND/4.0/).",1
© 2018 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/BY-NC-ND/4.0/),1
"© 2018 The Authors. Published by Elsevier Inc. on behalf of Neoplasia Press, Inc. This is an open
access article under theCCBY-NC-NDlicense (http://creativecommons.org/licenses/by-nc-nd/4.0/).
1476-5586",1
"© 2018 The Authors. Published by Elsevier Ltd.
This is an open access article under the CC BY-NC-ND license (https://creativecommons.org/licenses/by-nc-nd/4.0/)
Peer-review under responsibility of the scientific committee of the International Conference on Robotics and Smart Materials.
10.1016/j.procs.2018.07.045",1
© 2018 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/BY-NC-ND/4.0/).,1
"© 2018 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/BY-NC-ND/4.0/). (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
